Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,-5,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2000,1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,99.05,162.33,0.06,1021,0.7000000000000001,248,1.7000000000000002,0.0000,0.0000
2000,1,1,0,30,0.1,0,0,0,1,0,0,0,0,0,99.05,161.18,0.06,1021,0.7000000000000001,248,1.7000000000000002,0.0000,0.0000
2000,1,1,1,0,0.2,0,0,0,0,0.1,0,0,0,0,99.02,158.19,0.06,1021,0.7000000000000001,248,1.7000000000000002,0.0000,0.0000
2000,1,1,1,30,0.2,0,0,0,0,0.1,0,0,0,0,99.02,154,0.06,1021,0.7000000000000001,248,1.7000000000000002,0.0000,0.0000
2000,1,1,2,0,0.2,0,0,0,1,0.1,0,0,0,0,99.27,149.12,0.06,1021,0.7000000000000001,248,1.8,0.0000,0.0000
2000,1,1,2,30,0.2,0,0,0,0,0.1,0,0,0,0,99.27,143.84,0.06,1021,0.7000000000000001,249,1.8,0.0000,0.0000
2000,1,1,3,0,0.2,0,0,0,0,0.2,0,0,0,0,99.67,138.33,0.06,1021,0.7000000000000001,249,1.8,0.0000,0.0000
2000,1,1,3,30,0.2,0,0,0,1,0.2,0,0,0,0,99.76,132.71,0.06,1022,0.7000000000000001,250,1.8,0.0000,0.0000
2000,1,1,4,0,0.2,0,0,0,1,0.1,0,0,0,0,99.39,127.03,0.06,1022,0.7000000000000001,252,1.7000000000000002,0.0000,0.0000
2000,1,1,4,30,0.2,0,0,0,1,0.1,0,0,0,0,99.39,121.36,0.06,1022,0.7000000000000001,252,1.7000000000000002,0.0000,0.0000
2000,1,1,5,0,0.30000000000000004,0,0,0,4,-0.1,0,0,0,0,97.41,115.72,0.06,1022,0.7000000000000001,253,1.7000000000000002,0.0000,0.0000
2000,1,1,5,30,0.2,0,0,0,1,0,0,0,0,0,98.21000000000001,110.15,0.06,1023,0.7000000000000001,250,1.6,0.0000,0.0000
2000,1,1,6,0,0.2,0,0,0,1,-0.2,0,0,0,0,97.18,104.68,0.06,1023,0.7000000000000001,248,1.5,0.0000,0.0000
2000,1,1,6,30,0.2,0,0,0,1,-0.2,0,0,0,0,97.18,99.35000000000001,0.06,1023,0.8,242,1.5,0.0000,0.0000
2000,1,1,7,0,0.2,0,0,0,1,-0.2,0,0,0,0,97.16,94.18,0.06,1023,0.8,237,1.5,0.0000,0.0000
2000,1,1,7,30,0.7000000000000001,12,73,13,1,-0.2,12,73,0,13,93.71000000000001,88.83,0.06,1023,0.8,232,1.5,0.0000,0.0000
2000,1,1,8,0,1.1,37,299,66,1,0.30000000000000004,37,299,0,66,94.63,84.39,0.06,1023,0.8,227,1.6,0.0000,0.0000
2000,1,1,8,30,1.7000000000000002,56,459,135,4,0.30000000000000004,63,37,7,69,90.74,80.07000000000001,0.06,1024,0.9,225,1.8,0.0000,0.0000
2000,1,1,9,0,2.3000000000000003,69,563,205,4,1.2000000000000002,23,0,0,23,92.18,76.09,0.06,1024,0.9,222,1.9000000000000001,1.1145,0.8548
2000,1,1,9,30,2.9000000000000004,80,638,271,4,1.2000000000000002,56,0,0,56,88.34,72.54,0.06,1024,0.9,220,2,2.8007,2.1612
2000,1,1,10,0,3.5,88,688,329,4,2,144,82,0,173,90.07000000000001,69.49,0.06,1024,0.9,219,2.1,8.8968,6.8939
2000,1,1,10,30,4.2,93,724,376,4,2,160,58,0,183,85.67,67.02,0.06,1023,0.9,218,2.2,9.6096,7.4663
2000,1,1,11,0,4.800000000000001,93,759,412,1,2.9000000000000004,93,759,0,412,87.79,65.2,0.06,1023,0.9,217,2.3000000000000003,21.9428,17.0768
2000,1,1,11,30,5.5,95,772,433,1,2.9000000000000004,95,772,0,433,83.55,64.08,0.06,1022,0.9,216,2.4000000000000004,23.2501,18.1105
2000,1,1,12,0,6.1000000000000005,91,794,443,0,3.9000000000000004,91,794,0,443,86.08,63.71,0.06,1022,0.9,215,2.5,23.8491,18.5823
2000,1,1,12,30,6.7,90,790,435,0,3.9000000000000004,90,790,0,435,82.60000000000001,64.1,0.06,1022,0.9,214,2.5,23.3542,18.1913
2000,1,1,13,0,7.300000000000001,84,795,417,0,4.9,84,795,0,417,84.48,65.24,0.06,1021,0.9,213,2.6,22.2025,17.2783
2000,1,1,13,30,7.4,81,772,381,0,4.9,81,772,0,381,83.91,67.09,0.06,1021,0.9,212,2.4000000000000004,19.9957,15.5347
2000,1,1,14,0,7.6000000000000005,73,755,336,0,5.4,73,755,0,336,85.84,69.58,0.06,1021,0.9,212,2.3000000000000003,17.2655,13.3772
2000,1,1,14,30,6.7,67,706,278,0,5.4,67,706,0,278,91.28,72.64,0.06,1021,0.9,211,2.1,13.8906,10.7171
2000,1,1,15,0,5.800000000000001,57,651,212,0,5,57,651,0,212,94.62,76.21000000000001,0.06,1021,0.9,211,2,10.2634,7.8700
2000,1,1,15,30,4.5,47,546,139,0,4.5,47,546,0,139,100,80.21000000000001,0.06,1021,0.9,213,2,0.0000,0.0000
2000,1,1,16,0,3.1,31,395,69,0,3.1,31,395,0,69,100,84.53,0.06,1021,0.9,214,2.1,0.0000,0.0000
2000,1,1,16,30,2.8000000000000003,11,130,13,0,2.8000000000000003,11,130,0,13,100,88.97,0.06,1022,0.9,218,2.1,0.0000,0.0000
2000,1,1,17,0,2.4000000000000004,0,0,0,4,2.4000000000000004,0,0,0,0,100,94.34,0.06,1022,0.9,221,2.1,0.0000,0.0000
2000,1,1,17,30,2.4000000000000004,0,0,0,4,2.4000000000000004,0,0,0,0,100,99.51,0.06,1022,0.9,225,2.1,0.0000,0.0000
2000,1,1,18,0,2.5,0,0,0,1,2.5,0,0,0,0,100,104.85000000000001,0.06,1023,0.9,228,2.1,0.0000,0.0000
2000,1,1,18,30,2.5,0,0,0,1,2.5,0,0,0,0,100,110.32000000000001,0.06,1023,0.9,228,2.1,0.0000,0.0000
2000,1,1,19,0,2.5,0,0,0,1,2.5,0,0,0,0,100,115.89,0.06,1023,0.9,234,2,0.0000,0.0000
2000,1,1,19,30,2.4000000000000004,0,0,0,1,2.4000000000000004,0,0,0,0,100,121.53,0.06,1023,0.9,236,2,0.0000,0.0000
2000,1,1,20,0,2.3000000000000003,0,0,0,3,2.3000000000000003,0,0,0,0,100,127.2,0.06,1023,1,238,2,0.0000,0.0000
2000,1,1,20,30,2.3000000000000003,0,0,0,1,2.3000000000000003,0,0,0,0,100,132.88,0.06,1023,1,239,1.9000000000000001,0.0000,0.0000
2000,1,1,21,0,2.3000000000000003,0,0,0,4,2.3000000000000003,0,0,0,0,100,138.49,0.06,1023,1,240,1.9000000000000001,0.0000,0.0000
2000,1,1,21,30,2.2,0,0,0,4,2.2,0,0,0,0,100,143.99,0.06,1023,1.1,242,1.9000000000000001,0.0000,0.0000
2000,1,1,22,0,2.2,0,0,0,4,2.2,0,0,0,0,100,149.26,0.06,1023,1.1,244,1.9000000000000001,0.0000,0.0000
2000,1,1,22,30,2.2,0,0,0,4,2.2,0,0,0,0,99.96000000000001,154.12,0.06,1022,1.2000000000000002,245,1.8,0.0000,0.0000
2000,1,1,23,0,2.2,0,0,0,7,2.1,0,0,0,0,99.14,158.26,0.06,1022,1.3,246,1.8,0.0000,0.0000
2000,1,1,23,30,2.2,0,0,0,7,2.1,0,0,0,0,99.14,161.18,0.06,1022,1.4000000000000001,246,1.7000000000000002,0.0000,0.0000
2000,1,2,0,0,2.1,0,0,0,10,2.1,0,0,0,0,99.71000000000001,162.25,0.06,1022,1.5,246,1.6,0.0000,0.0000
2000,1,2,0,30,2.2,0,0,0,4,2.1,0,0,0,0,99,161.13,0.06,1022,1.6,246,1.6,0.0000,0.0000
2000,1,2,1,0,2.2,0,0,0,4,2.2,0,0,0,0,99.99000000000001,158.18,0.06,1022,1.6,245,1.5,0.0000,0.0000
2000,1,2,1,30,2.3000000000000003,0,0,0,4,2.2,0,0,0,0,99.28,154.02,0.06,1022,1.7000000000000002,243,1.5,0.0000,0.0000
2000,1,2,2,0,2.4000000000000004,0,0,0,4,2.4000000000000004,0,0,0,0,100,149.14000000000001,0.06,1022,1.7000000000000002,241,1.5,0.0000,0.0000
2000,1,2,2,30,2.5,0,0,0,4,2.5,0,0,0,0,99.85000000000001,143.87,0.06,1022,1.8,237,1.5,0.0000,0.0000
2000,1,2,3,0,2.6,0,0,0,4,2.6,0,0,0,0,100,138.37,0.06,1022,1.9000000000000001,232,1.6,0.0000,0.0000
2000,1,2,3,30,2.7,0,0,0,1,2.7,0,0,0,0,100,132.75,0.06,1022,2,228,1.6,0.0000,0.0000
2000,1,2,4,0,2.8000000000000003,0,0,0,4,2.8000000000000003,0,0,0,0,100,127.07000000000001,0.06,1021,2.1,224,1.5,0.0000,0.0000
2000,1,2,4,30,2.9000000000000004,0,0,0,4,2.9000000000000004,0,0,0,0,100,121.4,0.06,1021,2.1,220,1.5,0.0000,0.0000
2000,1,2,5,0,3,0,0,0,4,3,0,0,0,0,100,115.76,0.06,1021,2.1,215,1.5,0.0000,0.0000
2000,1,2,5,30,3.1,0,0,0,7,3.1,0,0,0,0,100,110.18,0.06,1021,2.1,212,1.6,0.0000,0.0000
2000,1,2,6,0,3.2,0,0,0,4,3.2,0,0,0,0,100,104.71000000000001,0.06,1021,2.1,208,1.6,0.0000,0.0000
2000,1,2,6,30,3.3000000000000003,0,0,0,4,3.3000000000000003,0,0,0,0,100,99.37,0.06,1021,2.1,205,1.6,0.0000,0.0000
2000,1,2,7,0,3.4000000000000004,0,0,0,4,3.4000000000000004,0,0,0,0,100,94.21000000000001,0.06,1021,2.1,202,1.7000000000000002,0.0000,0.0000
2000,1,2,7,30,3.8000000000000003,11,91,13,7,3.8000000000000003,2,0,7,2,100,88.85000000000001,0.06,1021,2,201,1.8,0.0000,0.0000
2000,1,2,8,0,4.2,32,347,66,7,4.2,27,0,7,27,100,84.4,0.06,1021,2,201,1.9000000000000001,0.0000,0.0000
2000,1,2,8,30,4.7,47,506,135,7,4.3,36,0,7,36,97.11,80.08,0.06,1021,2,202,2.1,0.0000,0.0000
2000,1,2,9,0,5.1000000000000005,56,623,206,7,4.9,72,0,0,72,98.37,76.08,0.06,1021,2,204,2.3000000000000003,3.4892,2.6762
2000,1,2,9,30,5.7,63,692,271,7,4.9,122,137,0,163,94.27,72.52,0.06,1020,2,207,2.5,8.1536,6.2920
2000,1,2,10,0,6.300000000000001,71,728,326,7,5.7,145,89,0,176,96.23,69.46000000000001,0.06,1020,2,211,2.7,9.0534,7.0156
2000,1,2,10,30,7,75,761,373,6,5.7,163,71,0,191,91.72,66.97,0.06,1020,2,212,2.7,10.0338,7.7962
2000,1,2,11,0,7.6000000000000005,79,773,404,7,6.6000000000000005,180,186,0,259,93.51,65.14,0.06,1019,2.1,214,2.7,13.8003,10.7405
2000,1,2,11,30,7.9,81,785,425,7,6.6000000000000005,190,185,0,271,91.63,64.01,0.06,1019,2.1,214,2.4000000000000004,14.5587,11.3410
2000,1,2,12,0,8.200000000000001,83,780,429,7,7.1000000000000005,155,441,0,351,92.54,63.63,0.06,1018,2.2,213,2.2,18.9068,14.7323
2000,1,2,12,30,8.200000000000001,83,776,423,4,7.1000000000000005,165,372,0,328,92.54,64.01,0.06,1018,2.2,212,2.1,17.6209,13.7264
2000,1,2,13,0,8.3,83,757,401,3,7.300000000000001,150,406,0,321,93.31,65.14,0.06,1018,2.2,210,1.9000000000000001,17.1039,13.3116
2000,1,2,13,30,8.1,80,735,367,4,7.300000000000001,149,331,0,278,94.49,66.97,0.06,1017,2.2,208,1.9000000000000001,14.6041,11.3474
2000,1,2,14,0,8,76,699,321,4,7.300000000000001,138,257,0,229,95.2,69.45,0.06,1017,2.2,206,1.9000000000000001,11.7808,9.1291
2000,1,2,14,30,7.7,70,650,265,4,7.300000000000001,113,274,0,195,97.06,72.52,0.06,1016,2.2,205,2.1,9.7543,7.5272
2000,1,2,15,0,7.4,61,583,201,4,7.2,91,38,0,100,98.68,76.08,0.06,1016,2.2,203,2.2,4.8461,3.7169
2000,1,2,15,30,7.1000000000000005,50,477,132,8,7.1000000000000005,59,265,0,104,100,80.07000000000001,0.06,1016,2.2,202,2.3000000000000003,0.0000,0.0000
2000,1,2,16,0,6.7,34,310,64,7,6.7,34,38,7,38,100,84.4,0.06,1016,2.2,201,2.5,0.0000,0.0000
2000,1,2,16,30,6.9,11,75,13,6,6.9,4,0,7,4,100,88.86,0.06,1016,2.3000000000000003,200,2.7,0.0000,0.0000
2000,1,2,17,0,7,0,0,0,7,7,0,0,0,0,100,94.2,0.06,1015,2.3000000000000003,198,2.9000000000000004,0.0000,0.0000
2000,1,2,17,30,7.300000000000001,0,0,0,7,7.300000000000001,0,0,0,0,100,99.37,0.06,1015,2.4000000000000004,198,3,0.0000,0.0000
2000,1,2,18,0,7.6000000000000005,0,0,0,7,7.6000000000000005,0,0,0,0,100,104.71000000000001,0.06,1015,2.5,197,3.2,0.0000,0.0000
2000,1,2,18,30,7.6000000000000005,0,0,0,6,7.6000000000000005,0,0,0,0,100,110.18,0.06,1015,2.5,197,3.2,0.0000,0.0000
2000,1,2,19,0,7.9,0,0,0,7,7.9,0,0,0,0,100,115.75,0.06,1015,2.5,199,3.4000000000000004,0.0000,0.0000
2000,1,2,19,30,7.9,0,0,0,7,7.9,0,0,0,0,100,121.39,0.06,1015,2.6,201,3.4000000000000004,0.0000,0.0000
2000,1,2,20,0,8,0,0,0,7,8,0,0,0,0,99.96000000000001,127.07000000000001,0.06,1015,2.6,204,3.4000000000000004,0.0000,0.0000
2000,1,2,20,30,8.1,0,0,0,7,8,0,0,0,0,99.28,132.74,0.06,1015,2.6,205,3.4000000000000004,0.0000,0.0000
2000,1,2,21,0,8.1,0,0,0,7,8.1,0,0,0,0,99.69,138.35,0.06,1015,2.6,206,3.5,0.0000,0.0000
2000,1,2,21,30,8.1,0,0,0,7,8.1,0,0,0,0,99.69,143.85,0.06,1015,2.5,206,3.5,0.0000,0.0000
2000,1,2,22,0,8.200000000000001,0,0,0,7,8.1,0,0,0,0,99.44,149.12,0.06,1014,2.5,205,3.6,0.0000,0.0000
2000,1,2,22,30,8.1,0,0,0,7,8.1,0,0,0,0,100,153.98,0.06,1014,2.5,206,3.6,0.0000,0.0000
2000,1,2,23,0,8.1,0,0,0,7,8.1,0,0,0,0,100,158.13,0.06,1014,2.5,207,3.7,0.0000,0.0000
2000,1,2,23,30,8.4,0,0,0,7,8.1,0,0,0,0,98.23,161.06,0.06,1014,2.5,210,3.6,0.0000,0.0000
2000,1,3,0,0,8.6,0,0,0,7,8.6,0,0,0,0,100,162.16,0.06,1014,2.5,213,3.6,0.0000,0.0000
2000,1,3,0,30,8.6,0,0,0,7,8.6,0,0,0,0,100,161.08,0.06,1014,2.5,215,3.5,0.0000,0.0000
2000,1,3,1,0,8.6,0,0,0,7,8.6,0,0,0,0,100,158.16,0.06,1014,2.6,217,3.4000000000000004,0.0000,0.0000
2000,1,3,1,30,8.4,0,0,0,7,8.4,0,0,0,0,100,154.02,0.06,1014,2.6,219,3.3000000000000003,0.0000,0.0000
2000,1,3,2,0,8.3,0,0,0,7,8.3,0,0,0,0,100,149.16,0.06,1014,2.6,221,3.2,0.0000,0.0000
2000,1,3,2,30,8,0,0,0,7,8,0,0,0,0,100,143.9,0.06,1014,2.7,223,3,0.0000,0.0000
2000,1,3,3,0,7.7,0,0,0,8,7.7,0,0,0,0,100,138.4,0.06,1014,2.7,224,2.9000000000000004,0.0000,0.0000
2000,1,3,3,30,7.6000000000000005,0,0,0,8,7.6000000000000005,0,0,0,0,100,132.79,0.06,1014,2.8000000000000003,225,2.8000000000000003,0.0000,0.0000
2000,1,3,4,0,7.4,0,0,0,7,7.4,0,0,0,0,100,127.11,0.06,1014,2.8000000000000003,225,2.7,0.0000,0.0000
2000,1,3,4,30,7.4,0,0,0,7,7.4,0,0,0,0,100,121.43,0.06,1014,2.9000000000000004,227,2.7,0.0000,0.0000
2000,1,3,5,0,7.5,0,0,0,7,7.5,0,0,0,0,100,115.79,0.06,1015,2.9000000000000004,228,2.6,0.0000,0.0000
2000,1,3,5,30,7.5,0,0,0,7,7.5,0,0,0,0,100,110.21000000000001,0.06,1015,2.9000000000000004,229,2.5,0.0000,0.0000
2000,1,3,6,0,7.5,0,0,0,7,7.5,0,0,0,0,100,104.74000000000001,0.06,1015,2.9000000000000004,231,2.5,0.0000,0.0000
2000,1,3,6,30,7.5,0,0,0,4,7.5,0,0,0,0,100,99.4,0.06,1015,2.9000000000000004,230,2.4000000000000004,0.0000,0.0000
2000,1,3,7,0,7.6000000000000005,0,0,0,7,7.5,0,0,0,0,99.43,94.23,0.06,1015,2.9000000000000004,230,2.4000000000000004,0.0000,0.0000
