Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,-5,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
1998,1,1,0,0,-9.600000000000001,0,0,0,0,-12.9,0,0,0,0,76.93,162.29,0.06,1025,0.2,317,4.1000000000000005,0.0000,0.0000
1998,1,1,0,30,-9.9,0,0,0,0,-12.9,0,0,0,0,78.77,161.16,0.06,1025,0.2,317,4.1000000000000005,0.0000,0.0000
1998,1,1,1,0,-10.200000000000001,0,0,0,0,-13.3,0,0,0,0,77.76,158.19,0.06,1026,0.2,316,4.1000000000000005,0.0000,0.0000
1998,1,1,1,30,-10.5,0,0,0,0,-13.3,0,0,0,0,79.63,154.01,0.06,1026,0.2,315,4.1000000000000005,0.0000,0.0000
1998,1,1,2,0,-10.700000000000001,0,0,0,0,-13.700000000000001,0,0,0,0,78.82000000000001,149.13,0.06,1026,0.2,314,4.2,0.0000,0.0000
1998,1,1,2,30,-10.9,0,0,0,0,-13.600000000000001,0,0,0,0,80.16,143.85,0.06,1027,0.2,314,4.2,0.0000,0.0000
1998,1,1,3,0,-11.100000000000001,0,0,0,0,-13.9,0,0,0,0,79.9,138.35,0.06,1027,0.2,313,4.2,0.0000,0.0000
1998,1,1,3,30,-11.3,0,0,0,0,-13.9,0,0,0,0,81.19,132.73,0.06,1027,0.2,313,4.2,0.0000,0.0000
1998,1,1,4,0,-11.5,0,0,0,0,-14.100000000000001,0,0,0,0,81.08,127.05,0.06,1028,0.2,313,4.2,0.0000,0.0000
1998,1,1,4,30,-11.8,0,0,0,0,-14.100000000000001,0,0,0,0,83.06,121.38,0.06,1028,0.2,315,4.1000000000000005,0.0000,0.0000
