Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,-5,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,8,0,3.7,30,442,73,1,1.6,30,442,0,73,85.95,84.39,0.06,1018,0.6000000000000001,271,3.3000000000000003,0.0000,0.0000
2017,1,1,8,30,4.4,44,603,148,1,1.6,44,603,0,148,81.84,80.07000000000001,0.06,1018,0.6000000000000001,275,3.3000000000000003,0.0000,0.0000
2017,1,1,9,0,5.2,51,715,223,0,1.7000000000000002,51,715,0,223,78.25,76.08,0.06,1019,0.6000000000000001,279,3.2,10.8069,8.2887
2017,1,1,9,30,5.7,57,781,292,1,1.7000000000000002,57,781,0,292,75.66,72.52,0.06,1020,0.6000000000000001,285,3.3000000000000003,14.6064,11.2715
2017,1,1,10,0,6.2,59,839,353,1,0.1,59,839,0,353,64.81,69.46000000000001,0.06,1020,0.6000000000000001,292,3.4000000000000004,18.1583,14.0710
2017,1,1,10,30,6.4,62,869,402,1,0.1,62,869,0,402,63.93,66.97,0.06,1020,0.6000000000000001,295,3.3000000000000003,21.1182,16.4088
2017,1,1,11,0,6.6000000000000005,62,893,437,1,-1.1,62,893,0,437,57.76,65.14,0.06,1021,0.6000000000000001,298,3.2,23.2847,18.1221
2017,1,1,11,30,6.800000000000001,63,904,459,1,-1.1,63,904,0,459,56.980000000000004,64.01,0.06,1021,0.6000000000000001,299,3,24.6585,19.2086
2017,1,1,12,0,7,62,910,466,1,-1.7000000000000002,62,910,0,466,54.02,63.64,0.06,1021,0.6000000000000001,300,2.8000000000000003,25.0996,19.5576
2017,1,1,12,30,7.1000000000000005,62,907,459,1,-1.7000000000000002,62,907,0,459,53.65,64.02,0.06,1021,0.6000000000000001,300,2.6,24.6567,19.2070
2017,1,1,13,0,7.1000000000000005,60,899,437,1,-1.9000000000000001,60,899,0,437,52.86,65.15,0.06,1021,0.6000000000000001,301,2.4000000000000004,23.2830,18.1206
2017,1,1,13,30,7.1000000000000005,58,880,402,1,-1.9000000000000001,58,880,0,402,52.910000000000004,66.98,0.06,1022,0.6000000000000001,303,2.2,21.1165,16.4073
2017,1,1,14,0,7,55,853,354,1,-1.6,55,853,0,354,54.39,69.47,0.06,1022,0.6000000000000001,305,2,18.2082,14.1094
2017,1,1,14,30,6.4,51,810,294,1,-1.6,51,810,0,294,56.730000000000004,72.53,0.06,1023,0.6000000000000001,310,1.8,14.7051,11.3475
2017,1,1,15,0,5.800000000000001,45,750,225,1,0.4,45,750,0,225,68.06,76.10000000000001,0.06,1023,0.6000000000000001,316,1.5,10.9021,8.3615
2017,1,1,15,30,4.9,38,654,150,1,0.4,38,654,0,150,72.51,80.09,0.06,1024,0.6000000000000001,323,1.6,0.0000,0.0000
2017,1,1,16,0,4,27,503,76,1,-2,27,503,0,76,64.97,84.41,0.06,1024,0.6000000000000001,329,1.7000000000000002,0.0000,0.0000
2017,1,1,16,30,3.9000000000000004,11,240,16,1,-2,11,240,0,16,65.49,88.86,0.06,1025,0.5,336,1.7000000000000002,0.0000,0.0000
2017,1,1,17,0,3.7,0,0,0,0,-3,0,0,0,0,61.52,94.22,0.06,1025,0.5,343,1.7000000000000002,0.0000,0.0000
2017,1,1,17,30,3.5,0,0,0,1,-3,0,0,0,0,62.45,99.39,0.06,1026,0.5,174,1.7000000000000002,0.0000,0.0000
2017,1,1,18,0,3.3000000000000003,0,0,0,1,-3.3000000000000003,0,0,0,0,61.74,104.73,0.06,1026,0.5,6,1.7000000000000002,0.0000,0.0000
2017,1,1,18,30,3.3000000000000003,0,0,0,1,-3.3000000000000003,0,0,0,0,61.74,110.2,0.06,1026,0.5,6,1.7000000000000002,0.0000,0.0000
2017,1,1,19,0,2.8000000000000003,0,0,0,4,-3.5,0,0,0,0,63.09,115.77,0.06,1027,0.5,30,1.7000000000000002,0.0000,0.0000
2017,1,1,19,30,2.6,0,0,0,4,-3.5,0,0,0,0,63.99,121.41,0.06,1027,0.5,40,1.7000000000000002,0.0000,0.0000
2017,1,1,20,0,2.5,0,0,0,1,-3.5,0,0,0,0,64.51,127.09,0.06,1027,0.5,50,1.7000000000000002,0.0000,0.0000
2017,1,1,20,30,2.4000000000000004,0,0,0,1,-3.5,0,0,0,0,65.03,132.76,0.06,1028,0.5,58,1.7000000000000002,0.0000,0.0000
2017,1,1,21,0,2.4000000000000004,0,0,0,4,-3.3000000000000003,0,0,0,0,66.04,138.37,0.06,1028,0.5,65,1.7000000000000002,0.0000,0.0000
2017,1,1,21,30,2.1,0,0,0,1,-3.3000000000000003,0,0,0,0,67.46000000000001,143.87,0.06,1028,0.5,69,1.7000000000000002,0.0000,0.0000
2017,1,1,22,0,1.8,0,0,0,8,-2.8000000000000003,0,0,0,0,71.71000000000001,149.14000000000001,0.06,1028,0.5,73,1.8,0.0000,0.0000
2017,1,1,22,30,1.5,0,0,0,8,-2.8000000000000003,0,0,0,0,73.34,154,0.06,1029,0.5,74,1.8,0.0000,0.0000
2017,1,1,23,0,1.3,0,0,0,8,-2,0,0,0,0,78.5,158.14000000000001,0.06,1029,0.6000000000000001,75,1.8,0.0000,0.0000
2017,1,1,23,30,1.3,0,0,0,8,-2,0,0,0,0,78.42,161.08,0.06,1028,0.6000000000000001,77,1.9000000000000001,0.0000,0.0000
2017,1,2,0,0,1.3,0,0,0,8,-1.4000000000000001,0,0,0,0,82.35000000000001,162.16,0.06,1028,0.6000000000000001,79,2,0.0000,0.0000
2017,1,2,0,30,1.4000000000000001,0,0,0,8,-1.4000000000000001,0,0,0,0,81.76,161.08,0.06,1028,0.6000000000000001,82,2,0.0000,0.0000
2017,1,2,1,0,1.5,0,0,0,8,-0.9,0,0,0,0,84.23,158.16,0.06,1028,0.7000000000000001,86,2.1,0.0000,0.0000
2017,1,2,1,30,1.5,0,0,0,8,-0.9,0,0,0,0,84.23,154.02,0.06,1028,0.7000000000000001,89,2,0.0000,0.0000
2017,1,2,2,0,1.5,0,0,0,8,-0.5,0,0,0,0,86.82000000000001,149.16,0.06,1029,0.8,91,2,0.0000,0.0000
2017,1,2,2,30,1.5,0,0,0,8,-0.5,0,0,0,0,86.82000000000001,143.89000000000001,0.06,1029,0.8,92,2,0.0000,0.0000
2017,1,2,3,0,1.6,0,0,0,8,-0.1,0,0,0,0,88.66,138.39000000000001,0.06,1029,0.8,93,2.1,0.0000,0.0000
2017,1,2,3,30,1.8,0,0,0,8,-0.1,0,0,0,0,87.32000000000001,132.77,0.06,1028,0.9,94,2.1,0.0000,0.0000
2017,1,2,4,0,2,0,0,0,8,0.30000000000000004,0,0,0,0,88.72,127.10000000000001,0.06,1028,0.9,94,2.2,0.0000,0.0000
2017,1,2,4,30,2,0,0,0,8,0.30000000000000004,0,0,0,0,88.81,121.42,0.06,1029,1,94,2.1,0.0000,0.0000
2017,1,2,5,0,2.1,0,0,0,8,0.5,0,0,0,0,89.46000000000001,115.78,0.06,1029,1.1,95,2.1,0.0000,0.0000
2017,1,2,5,30,2.2,0,0,0,8,0.5,0,0,0,0,88.82000000000001,110.21000000000001,0.06,1029,1.2000000000000002,95,2.1,0.0000,0.0000
2017,1,2,6,0,2.3000000000000003,0,0,0,6,0.7000000000000001,0,0,0,0,89.17,104.73,0.06,1029,1.4000000000000001,96,2.1,0.0000,0.0000
2017,1,2,6,30,2.4000000000000004,0,0,0,6,0.7000000000000001,0,0,0,0,88.62,99.39,0.06,1030,1.5,94,2.1,0.0000,0.0000
2017,1,2,7,0,2.5,0,0,0,6,0.8,0,0,0,0,88.68,94.22,0.06,1030,1.6,93,2.1,0.0000,0.0000
2017,1,2,7,30,2.8000000000000003,11,156,14,8,0.8,3,0,7,3,86.81,88.85000000000001,0.06,1030,1.7000000000000002,93,2.2,0.0000,0.0000
2017,1,2,8,0,3.1,29,408,69,8,1.2000000000000002,20,0,7,20,87.28,84.4,0.06,1030,1.8,93,2.2,0.0000,0.0000
2017,1,2,8,30,3.5,42,563,139,8,1.2000000000000002,34,0,7,34,84.86,80.06,0.06,1030,1.9000000000000001,96,2.3000000000000003,0.0000,0.0000
2017,1,2,9,0,3.8000000000000003,52,650,208,8,1.6,54,0,7,54,85.83,76.06,0.06,1030,2,98,2.4000000000000004,2.6173,2.0075
2017,1,2,9,30,4,58,714,273,8,1.6,55,0,7,55,84.64,72.49,0.06,1030,2.1,99,2.5,2.7520,2.1238
2017,1,2,10,0,4.2,65,752,329,8,2.1,69,0,7,69,86.28,69.42,0.06,1030,2.1,99,2.5,3.5506,2.7515
2017,1,2,10,30,4.3,68,781,374,8,2.1,138,5,0,140,85.60000000000001,66.92,0.06,1029,2.2,97,2.6,7.3576,5.7171
2017,1,2,11,0,4.4,73,791,406,8,2.5,94,0,0,94,87.47,65.07000000000001,0.06,1029,2.3000000000000003,95,2.7,5.0112,3.9004
2017,1,2,11,30,4.3,74,803,427,8,2.5,99,0,0,99,88.08,63.940000000000005,0.06,1029,2.3000000000000003,92,2.7,5.3211,4.1453
2017,1,2,12,0,4.3,76,799,432,6,2.8000000000000003,65,0,0,65,89.73,63.54,0.06,1028,2.4000000000000004,89,2.8000000000000003,3.5034,2.7301
2017,1,2,12,30,4.2,76,795,425,6,2.8000000000000003,53,0,0,53,90.36,63.92,0.06,1028,2.4000000000000004,86,2.9000000000000004,2.8491,2.2195
2017,1,2,13,0,4.1000000000000005,75,779,404,6,2.8000000000000003,71,0,0,71,91.56,65.03,0.06,1028,2.4000000000000004,82,3,3.7862,2.9470
2017,1,2,13,30,4.1000000000000005,73,758,371,6,2.8000000000000003,65,0,0,65,91.56,66.86,0.06,1028,2.4000000000000004,80,3.1,3.4177,2.6558
2017,1,2,14,0,4,69,728,326,6,2.9000000000000004,61,0,0,61,92.31,69.34,0.06,1027,2.4000000000000004,78,3.2,3.1412,2.4344
2017,1,2,14,30,3.9000000000000004,63,681,269,6,2.9000000000000004,35,0,7,35,92.96000000000001,72.4,0.06,1027,2.4000000000000004,77,3.2,1.7527,1.3528
2017,1,2,15,0,3.8000000000000003,55,617,205,9,2.9000000000000004,22,0,7,22,93.66,75.96000000000001,0.06,1027,2.4000000000000004,76,3.3000000000000003,1.0672,0.8187
2017,1,2,15,30,3.6,46,515,136,6,2.9000000000000004,23,0,7,23,94.99,79.95,0.06,1027,2.4000000000000004,75,3.3000000000000003,1.0966,0.8357
2017,1,2,16,0,3.5,32,351,67,6,2.8000000000000003,17,0,7,17,95.2,84.28,0.06,1026,2.4000000000000004,74,3.3000000000000003,0.0000,0.0000
2017,1,2,16,30,3.4000000000000004,12,104,14,8,2.8000000000000003,3,0,7,3,95.87,88.74,0.06,1026,2.4000000000000004,72,3.3000000000000003,0.0000,0.0000
2017,1,2,17,0,3.4000000000000004,0,0,0,8,2.8000000000000003,0,0,0,0,95.71000000000001,94.08,0.06,1026,2.4000000000000004,69,3.3000000000000003,0.0000,0.0000
2017,1,2,17,30,3.3000000000000003,0,0,0,8,2.8000000000000003,0,0,0,0,96.39,99.25,0.06,1026,2.4000000000000004,66,3.3000000000000003,0.0000,0.0000
2017,1,2,18,0,3.3000000000000003,0,0,0,8,2.8000000000000003,0,0,0,0,96.51,104.58,0.06,1026,2.4000000000000004,63,3.3000000000000003,0.0000,0.0000
2017,1,2,18,30,3.3000000000000003,0,0,0,8,2.8000000000000003,0,0,0,0,96.51,110.06,0.06,1026,2.4000000000000004,63,3.3000000000000003,0.0000,0.0000
2017,1,2,19,0,3.4000000000000004,0,0,0,8,2.9000000000000004,0,0,0,0,96.35000000000001,115.63,0.06,1026,2.3000000000000003,60,3.4000000000000004,0.0000,0.0000
2017,1,2,19,30,3.4000000000000004,0,0,0,8,2.9000000000000004,0,0,0,0,96.25,121.27,0.06,1025,2.3000000000000003,59,3.5,0.0000,0.0000
2017,1,2,20,0,3.5,0,0,0,8,3,0,0,0,0,96.58,126.94,0.06,1025,2.3000000000000003,58,3.6,0.0000,0.0000
2017,1,2,20,30,3.5,0,0,0,8,3,0,0,0,0,96.58,132.61,0.06,1025,2.3000000000000003,57,3.6,0.0000,0.0000
2017,1,2,21,0,3.6,0,0,0,8,3.2,0,0,0,0,97.16,138.23,0.06,1024,2.3000000000000003,57,3.7,0.0000,0.0000
2017,1,2,21,30,3.7,0,0,0,3,3.2,0,0,0,0,96.48,143.73,0.06,1024,2.3000000000000003,56,3.6,0.0000,0.0000
2017,1,2,22,0,3.7,0,0,0,8,3.3000000000000003,0,0,0,0,97.29,148.99,0.06,1023,2.3000000000000003,55,3.5,0.0000,0.0000
2017,1,2,22,30,3.7,0,0,0,4,3.3000000000000003,0,0,0,0,97.29,153.86,0.06,1023,2.3000000000000003,53,3.6,0.0000,0.0000
2017,1,2,23,0,3.7,0,0,0,4,3.3000000000000003,0,0,0,0,97.56,158.01,0.06,1022,2.3000000000000003,52,3.6,0.0000,0.0000
2017,1,2,23,30,3.8000000000000003,0,0,0,4,3.3000000000000003,0,0,0,0,96.88,160.95000000000002,0.06,1022,2.3000000000000003,52,3.7,0.0000,0.0000
2017,1,3,0,0,3.8000000000000003,0,0,0,4,3.5,0,0,0,0,97.83,162.07,0.06,1021,2.3000000000000003,53,3.8000000000000003,0.0000,0.0000
2017,1,3,0,30,4,0,0,0,4,3.5,0,0,0,0,96.46000000000001,161.03,0.06,1021,2.3000000000000003,54,3.8000000000000003,0.0000,0.0000
2017,1,3,1,0,4.1000000000000005,0,0,0,8,3.7,0,0,0,0,97.3,158.13,0.06,1020,2.3000000000000003,55,3.9000000000000004,0.0000,0.0000
2017,1,3,1,30,4.2,0,0,0,8,3.7,0,0,0,0,96.62,154.01,0.06,1020,2.3000000000000003,56,3.9000000000000004,0.0000,0.0000
2017,1,3,2,0,4.3,0,0,0,6,3.9000000000000004,0,0,0,0,97.47,149.17000000000002,0.06,1020,2.3000000000000003,57,3.8000000000000003,0.0000,0.0000
2017,1,3,2,30,4.3,0,0,0,8,3.9000000000000004,0,0,0,0,97.38,143.91,0.06,1019,2.3000000000000003,56,3.9000000000000004,0.0000,0.0000
2017,1,3,3,0,4.4,0,0,0,8,4,0,0,0,0,97,138.42000000000002,0.06,1019,2.3000000000000003,54,3.9000000000000004,0.0000,0.0000
2017,1,3,3,30,4.3,0,0,0,8,4,0,0,0,0,97.59,132.81,0.06,1018,2.3000000000000003,54,4,0.0000,0.0000
2017,1,3,4,0,4.3,0,0,0,8,3.9000000000000004,0,0,0,0,97.46000000000001,127.13000000000001,0.06,1018,2.4000000000000004,53,4.2,0.0000,0.0000
2017,1,3,4,30,4.3,0,0,0,8,3.9000000000000004,0,0,0,0,97.36,121.46000000000001,0.06,1017,2.4000000000000004,54,4.2,0.0000,0.0000
2017,1,3,5,0,4.3,0,0,0,8,3.9000000000000004,0,0,0,0,97.44,115.81,0.06,1017,2.4000000000000004,54,4.2,0.0000,0.0000
2017,1,3,5,30,4.4,0,0,0,8,3.9000000000000004,0,0,0,0,96.76,110.23,0.06,1017,2.4000000000000004,55,4.2,0.0000,0.0000
2017,1,3,6,0,4.4,0,0,0,8,4,0,0,0,0,97.13,104.75,0.06,1017,2.4000000000000004,56,4.2,0.0000,0.0000
2017,1,3,6,30,4.4,0,0,0,8,4,0,0,0,0,97.04,99.41,0.06,1016,2.5,57,4.2,0.0000,0.0000
2017,1,3,7,0,4.5,0,0,0,8,4.1000000000000005,0,0,0,0,97.02,94.23,0.06,1016,2.5,59,4.2,0.0000,0.0000
2017,1,3,7,30,4.5,11,40,12,8,4.1000000000000005,2,0,7,2,96.93,88.86,0.06,1015,2.6,60,4.2,0.0000,0.0000
2017,1,3,8,0,4.6000000000000005,37,237,60,8,4.2,13,0,7,13,97.5,84.4,0.06,1015,2.6,62,4.3,0.0000,0.0000
2017,1,3,8,30,4.800000000000001,56,401,125,8,4.2,26,0,7,26,96.05,80.05,0.06,1014,2.7,64,4.4,0.0000,0.0000
2017,1,3,9,0,4.9,71,503,192,6,4.5,41,0,7,41,97.36,76.04,0.06,1013,2.7,67,4.4,1.9875,1.5245
2017,1,3,9,30,5.1000000000000005,80,578,255,6,4.5,52,0,7,52,96.01,72.46000000000001,0.06,1013,2.8000000000000003,69,4.5,2.6026,2.0086
2017,1,3,10,0,5.300000000000001,86,636,310,8,4.9,54,0,7,54,97.38,69.37,0.06,1012,2.9000000000000004,71,4.5,2.7800,2.1544
2017,1,3,10,30,5.5,91,673,355,8,4.9,83,0,0,83,95.95,66.86,0.06,1011,2.9000000000000004,71,4.5,4.3641,3.3912
2017,1,3,11,0,5.800000000000001,87,720,392,8,5.300000000000001,123,0,0,123,96.35000000000001,65,0.06,1010,3,71,4.4,6.5606,5.1066
2017,1,3,11,30,5.9,89,734,413,8,5.2,68,0,0,68,95.5,63.85,0.06,1008,3,68,4.3,3.6572,2.8493
2017,1,3,12,0,6,82,764,424,6,5.4,102,0,0,102,96.01,63.45,0.06,1007,3,66,4.2,5.5011,4.2871
2017,1,3,12,30,6,82,760,417,6,5.4,64,0,0,64,95.92,63.81,0.06,1006,3,65,4.2,3.4431,2.6825
2017,1,3,13,0,6.1000000000000005,78,755,398,6,5.5,49,0,0,49,95.83,64.92,0.06,1005,3.1,63,4.1000000000000005,2.6151,2.0357
2017,1,3,13,30,6,75,734,365,6,5.5,55,0,0,55,96.4,66.74,0.06,1004,3.1,63,3.7,2.8946,2.2496
2017,1,3,14,0,6,67,718,322,6,5.5,6,0,0,6,96.53,69.21000000000001,0.06,1004,3.1,63,3.4000000000000004,0.3093,0.2398
2017,1,3,14,30,5.9,62,673,267,8,5.5,30,0,7,30,97.11,72.26,0.06,1003,3,62,3,1.5043,1.1613
2017,1,3,15,0,5.800000000000001,53,626,206,8,5.4,47,0,7,47,97.36,75.82000000000001,0.06,1002,2.8000000000000003,61,2.7,2.2824,1.7514
2017,1,3,15,30,5.800000000000001,44,527,137,8,5.4,13,0,7,13,97.36,79.81,0.06,1002,2.7,61,2.9000000000000004,0.6197,0.4723
2017,1,3,16,0,5.800000000000001,32,351,68,4,5.4,16,0,7,16,97.47,84.14,0.06,1001,2.6,61,3,0.0000,0.0000
2017,1,3,16,30,5.7,13,103,15,4,5.4,3,0,7,3,98.05,88.62,0.06,1000,2.5,59,2.6,0.0000,0.0000
2017,1,3,17,0,5.7,0,0,0,8,5.4,0,0,0,0,97.88,93.94,0.06,1000,2.4000000000000004,56,2.2,0.0000,0.0000
2017,1,3,17,30,5.5,0,0,0,7,5.4,0,0,0,0,99.14,99.10000000000001,0.06,999,2.3000000000000003,45,2,0.0000,0.0000
2017,1,3,18,0,5.300000000000001,0,0,0,3,5.1000000000000005,0,0,0,0,98.7,104.44,0.06,999,2.2,34,1.8,0.0000,0.0000
2017,1,3,18,30,5.300000000000001,0,0,0,1,5.1000000000000005,0,0,0,0,98.7,109.91,0.06,999,2.2,34,1.8,0.0000,0.0000
2017,1,3,19,0,4.9,0,0,0,8,4.7,0,0,0,0,98.65,115.48,0.06,998,2.4000000000000004,15,1.6,0.0000,0.0000
2017,1,3,19,30,4.7,0,0,0,8,4.7,0,0,0,0,100,121.12,0.06,998,2.5,183,1.5,0.0000,0.0000
2017,1,3,20,0,4.5,0,0,0,4,4.3,0,0,0,0,98.28,126.8,0.06,998,2.7,351,1.4000000000000001,0.0000,0.0000
2017,1,3,20,30,4.3,0,0,0,8,4.2,0,0,0,0,99.57000000000001,132.47,0.06,997,2.7,336,1.4000000000000001,0.0000,0.0000
2017,1,3,21,0,4.1000000000000005,0,0,0,8,3.8000000000000003,0,0,0,0,98.06,138.09,0.06,997,2.7,321,1.4000000000000001,0.0000,0.0000
2017,1,3,21,30,4,0,0,0,8,3.8000000000000003,0,0,0,0,98.75,143.58,0.06,997,2.7,305,1.6,0.0000,0.0000
2017,1,3,22,0,3.9000000000000004,0,0,0,8,3.5,0,0,0,0,97.31,148.85,0.06,997,2.6,289,1.7000000000000002,0.0000,0.0000
2017,1,3,22,30,3.8000000000000003,0,0,0,8,3.5,0,0,0,0,97.89,153.71,0.06,996,2.5,281,1.9000000000000001,0.0000,0.0000
2017,1,3,23,0,3.8000000000000003,0,0,0,8,3.3000000000000003,0,0,0,0,96.66,157.86,0.06,996,2.4000000000000004,274,2,0.0000,0.0000
2017,1,3,23,30,3.7,0,0,0,8,3.3000000000000003,0,0,0,0,97.34,160.82,0.06,996,2.3000000000000003,271,2.2,0.0000,0.0000
2017,1,4,0,0,3.6,0,0,0,8,3.2,0,0,0,0,96.91,161.97,0.06,996,2.2,268,2.3000000000000003,0.0000,0.0000
2017,1,4,0,30,3.5,0,0,0,8,3.2,0,0,0,0,97.60000000000001,160.96,0.06,996,2.2,268,2.3000000000000003,0.0000,0.0000
2017,1,4,1,0,3.3000000000000003,0,0,0,3,2.9000000000000004,0,0,0,0,97.51,158.1,0.06,996,2.1,267,2.3000000000000003,0.0000,0.0000
2017,1,4,1,30,3.1,0,0,0,4,2.9000000000000004,0,0,0,0,98.79,154,0.06,995,2.1,266,2.2,0.0000,0.0000
2017,1,4,2,0,2.9000000000000004,0,0,0,4,2.7,0,0,0,0,98.51,149.18,0.06,995,2.1,265,2.2,0.0000,0.0000
2017,1,4,2,30,2.8000000000000003,0,0,0,4,2.7,0,0,0,0,99.21000000000001,143.93,0.06,995,2.1,262,2.2,0.0000,0.0000
2017,1,4,3,0,2.7,0,0,0,3,2.6,0,0,0,0,99.35000000000001,138.45000000000002,0.06,995,2.1,260,2.2,0.0000,0.0000
2017,1,4,3,30,2.9000000000000004,0,0,0,4,2.6,0,0,0,0,97.95,132.83,0.06,995,2.2,256,2.3000000000000003,0.0000,0.0000
2017,1,4,4,0,3.1,0,0,0,4,2.9000000000000004,0,0,0,0,98.35000000000001,127.16,0.06,995,2.2,253,2.4000000000000004,0.0000,0.0000
2017,1,4,4,30,3.4000000000000004,0,0,0,4,2.9000000000000004,0,0,0,0,96.39,121.48,0.06,996,2.1,251,2.5,0.0000,0.0000
2017,1,4,5,0,3.8000000000000003,0,0,0,4,3.4000000000000004,0,0,0,0,96.93,115.84,0.06,996,2,248,2.7,0.0000,0.0000
2017,1,4,5,30,4,0,0,0,4,3.4000000000000004,0,0,0,0,95.58,110.25,0.06,996,1.9000000000000001,248,2.9000000000000004,0.0000,0.0000
2017,1,4,6,0,4.3,0,0,0,4,3.8000000000000003,0,0,0,0,96.33,104.77,0.06,997,1.8,248,3,0.0000,0.0000
2017,1,4,6,30,4.3,0,0,0,4,3.8000000000000003,0,0,0,0,96.33,99.42,0.06,997,1.8,249,2.8000000000000003,0.0000,0.0000
