Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,-5,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2012,1,1,0,0,3.1,0,0,0,0,2.8000000000000003,0,0,0,0,97.77,162.32,0.06,1016,1.1,303,2.6,0.0000,0.0000
2012,1,1,0,30,3,0,0,0,0,2.8000000000000003,0,0,0,0,98.46000000000001,161.17000000000002,0.06,1016,1.1,305,2.5,0.0000,0.0000
2012,1,1,1,0,2.8000000000000003,0,0,0,0,2.6,0,0,0,0,98.46000000000001,158.19,0.06,1016,1.1,307,2.4000000000000004,0.0000,0.0000
2012,1,1,1,30,2.6,0,0,0,1,2.6,0,0,0,0,99.86,154,0.06,1016,1.1,311,2.3000000000000003,0.0000,0.0000
2012,1,1,2,0,2.3000000000000003,0,0,0,0,2.3000000000000003,0,0,0,0,100,149.12,0.06,1017,1,314,2.2,0.0000,0.0000
2012,1,1,2,30,2.2,0,0,0,1,2.2,0,0,0,0,100,143.84,0.06,1016,1,317,2,0.0000,0.0000
2012,1,1,3,0,2,0,0,0,1,2,0,0,0,0,100,138.33,0.06,1016,1,319,1.8,0.0000,0.0000
2012,1,1,3,30,1.9000000000000001,0,0,0,1,1.9000000000000001,0,0,0,0,100,132.71,0.06,1017,1,318,1.7000000000000002,0.0000,0.0000
2012,1,1,4,0,1.9000000000000001,0,0,0,0,1.9000000000000001,0,0,0,0,100,127.03,0.06,1017,1,316,1.6,0.0000,0.0000
2012,1,1,4,30,1.9000000000000001,0,0,0,0,1.9000000000000001,0,0,0,0,100,121.36,0.06,1017,1,309,1.5,0.0000,0.0000
2012,1,1,5,0,1.9000000000000001,0,0,0,0,1.9000000000000001,0,0,0,0,100,115.72,0.06,1017,1,301,1.5,0.0000,0.0000
2012,1,1,5,30,1.8,0,0,0,0,1.8,0,0,0,0,100,110.15,0.06,1018,1,295,1.5,0.0000,0.0000
2012,1,1,6,0,1.8,0,0,0,0,1.8,0,0,0,0,100,104.68,0.06,1018,1,288,1.5,0.0000,0.0000
2012,1,1,6,30,1.9000000000000001,0,0,0,0,1.9000000000000001,0,0,0,0,99.88,99.34,0.06,1018,1,285,1.4000000000000001,0.0000,0.0000
2012,1,1,7,0,2,0,0,0,0,1.9000000000000001,0,0,0,0,99.32000000000001,94.18,0.06,1018,1,282,1.4000000000000001,0.0000,0.0000
